from playwright.sync_api import sync_playwright

def run():
    with sync_playwright() as p:
        browser = p.chromium.launch(headless=False)
        page = browser.new_page()
        page.goto("https://www.mercadolivre.com.br/", timeout=60000)

        # Espera os carrosséis carregarem completamente
        page.wait_for_selector('.CarouselDynamic', timeout=15000)

        # Pegando todos os carrosséis
        carrosseis = page.query_selector_all('.CarouselDynamic')
        print(f'Total de carrosséis encontrados: {len(carrosseis)}')

        for carrossel in carrosseis:
            # Pegando o título da categoria dentro do carrossel
            titulo_element = carrossel.query_selector('.dynamic-carousel__container--with-link h2')
            if titulo_element:
                titulo_texto = titulo_element.inner_text()
                print(f'Título encontrado: {titulo_texto}')
            else:
                print('Título não encontrado para esse carrossel')
                titulo_texto = 'Sem título'

            # Pegando todos os produtos dentro do carrossel
            produtos = carrossel.query_selector_all('.andes-carousel-snapped__slide')
            print(f'Produtos encontrados: {len(produtos)}')

            for produto in produtos:
                titulo_produto = produto.query_selector('h3.dynamic-carousel__title')
                preco = produto.query_selector('span.dynamic-carousel__price span')
                link = produto.query_selector('a.splinter-link')
                imagem = produto.query_selector('img.dynamic-carousel__img')

                print({
                    'categoria': titulo_texto,
                    'titulo': titulo_produto.inner_text() if titulo_produto else None,
                    'preco': preco.inner_text() if preco else None,
                    'link': link.get_attribute('href') if link else None,
                    'imagem': imagem.get_attribute('src') if imagem else None,
                })

        browser.close()

if __name__ == '__main__':
    run()
Categoria,Titulo,Ranking_venda,Preco,Link_produto,Link_imagem_produto,Data
Games,Blow Girl ORIGINAL Gel Aromatizante Beijável Para Virilha E Corpo Hot Flowers 320mL,15,30,https://www.mercadolivre.com.br/blow-girl-original-gel-aromatizante-beijavel-para-virilha-e-corpo-hot-flowers-320ml/p/MLB36504527#c_container_id=not_apply&c_id=%2Fsplinter%2Fcarouseldynamicitem&c_element_order=15&c_campaign=beleza-e-cuidado-pessoal&c_label=%2Fsplinter%2Fcarouseldynamicitem&c_uid=8559bb53-299d-11f0-95bc-c71f92d0d878&c_element_id=8559bb53-299d-11f0-95bc-c71f92d0d878&c_global_position=5,https://http2.mlstatic.com/D_Q_NP_815137-MLU75966146786_052024-P.webp,2025-05-05 07:41:36.225709
Games,Perfume árabe Lattafa Asad eau de parfum 100ml para Homens,16,175,https://www.mercadolivre.com.br/perfume-arabe-lattafa-asad-eau-de-parfum-100ml-para-homens/p/MLB19715215#c_container_id=not_apply&c_id=%2Fsplinter%2Fcarouseldynamicitem&c_element_order=16&c_campaign=beleza-e-cuidado-pessoal&c_label=%2Fsplinter%2Fcarouseldynamicitem&c_uid=8559bb54-299d-11f0-95bc-c71f92d0d878&c_element_id=8559bb54-299d-11f0-95bc-c71f92d0d878&c_global_position=5,https://http2.mlstatic.com/D_Q_NP_731318-MLA80354099955_102024-P.webp,2025-05-05 07:41:36.225709
Games,"Henna Glance 3,5g Com Fixador 20ml E Pá Medidora Cor Castanho Escuro",17,39,https://www.mercadolivre.com.br/henna-glance-35g-com-fixador-20ml-e-pa-medidora-cor-castanho-escuro/p/MLB24380209#c_container_id=not_apply&c_id=%2Fsplinter%2Fcarouseldynamicitem&c_element_order=17&c_campaign=beleza-e-cuidado-pessoal&c_label=%2Fsplinter%2Fcarouseldynamicitem&c_uid=8559bb55-299d-11f0-95bc-c71f92d0d878&c_element_id=8559bb55-299d-11f0-95bc-c71f92d0d878&c_global_position=5,https://http2.mlstatic.com/D_Q_NP_929958-MLU72636829595_112023-P.webp,2025-05-05 07:41:36.225709
Games,Sabonete em Barra Dove Karité 90 g 6 unidades,18,23,https://www.mercadolivre.com.br/sabonete-em-barra-dove-karite-90-g-6-unidades/p/MLB18342303#c_container_id=not_apply&c_id=%2Fsplinter%2Fcarouseldynamicitem&c_element_order=18&c_campaign=beleza-e-cuidado-pessoal&c_label=%2Fsplinter%2Fcarouseldynamicitem&c_uid=8559bb56-299d-11f0-95bc-c71f92d0d878&c_element_id=8559bb56-299d-11f0-95bc-c71f92d0d878&c_global_position=5,https://http2.mlstatic.com/D_Q_NP_670474-MLA82381238094_022025-P.webp,2025-05-05 07:41:36.225709
Games,Dove Sabonete Liquido Original 5 Litros,19,82,https://www.mercadolivre.com.br/dove-sabonete-liquido-original-5-litros/p/MLB17875839#c_container_id=not_apply&c_id=%2Fsplinter%2Fcarouseldynamicitem&c_element_order=19&c_campaign=beleza-e-cuidado-pessoal&c_label=%2Fsplinter%2Fcarouseldynamicitem&c_uid=8559bb57-299d-11f0-95bc-c71f92d0d878&c_element_id=8559bb57-299d-11f0-95bc-c71f92d0d878&c_global_position=5,https://http2.mlstatic.com/D_Q_NP_686023-MLA74782722077_022024-P.webp,2025-05-05 07:41:36.225709
Games,Protetor Solar Em Bastão Com Cor FPS 95 #30,20,139,https://www.mercadolivre.com.br/protetor-solar-em-basto-com-cor-fps-95-30/p/MLB43001044#c_container_id=not_apply&c_id=%2Fsplinter%2Fcarouseldynamicitem&c_element_order=20&c_campaign=beleza-e-cuidado-pessoal&c_label=%2Fsplinter%2Fcarouseldynamicitem&c_uid=8559bb58-299d-11f0-95bc-c71f92d0d878&c_element_id=8559bb58-299d-11f0-95bc-c71f92d0d878&c_global_position=5,https://http2.mlstatic.com/D_Q_NP_827654-MLA81998202521_012025-P.webp,2025-05-05 07:41:36.225709
Games,Smartphone Motorola Moto g24 - 128GB 8GB (4GB RAM+4GB Ram Boost) AI Camera 50MP Night Vision - Rosa,1,888,https://www.mercadolivre.com.br/smartphone-motorola-moto-g24-128gb-8gb-4gb-ram4gb-ram-boost-ai-camera-50mp-night-vision-rosa/p/MLB34079280#c_container_id=not_apply&c_id=%2Fsplinter%2Fcarouseldynamicitem&c_element_order=1&c_campaign=celulares-e-telefones&c_label=%2Fsplinter%2Fcarouseldynamicitem&c_uid=8559bb59-299d-11f0-95bc-c71f92d0d878&c_element_id=8559bb59-299d-11f0-95bc-c71f92d0d878&c_global_position=6,https://http2.mlstatic.com/D_Q_NP_861359-MLA77913889230_082024-P.webp,2025-05-05 07:41:36.225709
Games,"Smartphone Samsung Galaxy A06 4G 128GB 4GB RAM Dual Chip Câmera Traseira 50+2MP Frontal 8MP Tela 6,7"" Android 14.0 Azul Escuro",2,721,https://www.mercadolivre.com.br/smartphone-samsung-galaxy-a06-4g-128gb-4gb-ram-dual-chip-cmera-traseira-502mp-frontal-8mp-tela-67-android-140-azul-escuro/p/MLB40304330#c_container_id=not_apply&c_id=%2Fsplinter%2Fcarouseldynamicitem&c_element_order=2&c_campaign=celulares-e-telefones&c_label=%2Fsplinter%2Fcarouseldynamicitem&c_uid=8559bb5a-299d-11f0-95bc-c71f92d0d878&c_element_id=8559bb5a-299d-11f0-95bc-c71f92d0d878&c_global_position=6,https://http2.mlstatic.com/D_Q_NP_798448-MLU78740857142_092024-P.webp,2025-05-05 07:41:36.225709
Games,Fone De Ouvido Bluetooth Marca Rhead Sem Fio Tws,3,25,https://www.mercadolivre.com.br/fone-de-ouvido-bluetooth-marca-rhead-sem-fio-tws/p/MLB29634604#c_container_id=not_apply&c_id=%2Fsplinter%2Fcarouseldynamicitem&c_element_order=3&c_campaign=celulares-e-telefones&c_label=%2Fsplinter%2Fcarouseldynamicitem&c_uid=8559bb5b-299d-11f0-95bc-c71f92d0d878&c_element_id=8559bb5b-299d-11f0-95bc-c71f92d0d878&c_global_position=6,https://http2.mlstatic.com/D_Q_NP_675803-MLA83473249356_042025-P.webp,2025-05-05 07:41:36.225709
Games,Moto G04s 128gb Verde,4,721,https://www.mercadolivre.com.br/moto-g04s-128gb-verde/p/MLB37920778#c_container_id=not_apply&c_id=%2Fsplinter%2Fcarouseldynamicitem&c_element_order=4&c_campaign=celulares-e-telefones&c_label=%2Fsplinter%2Fcarouseldynamicitem&c_uid=8559bb5c-299d-11f0-95bc-c71f92d0d878&c_element_id=8559bb5c-299d-11f0-95bc-c71f92d0d878&c_global_position=6,https://http2.mlstatic.com/D_Q_NP_845980-MLU77095098328_062024-P.webp,2025-05-05 07:41:36.225709
Games,Samsung Galaxy A15 4G Dual SIM 128 GB azul escuro 6 GB RAM,5,1,https://www.mercadolivre.com.br/samsung-galaxy-a15-4g-dual-sim-128-gb-azul-escuro-6-gb-ram/p/MLB29700118#c_container_id=not_apply&c_id=%2Fsplinter%2Fcarouseldynamicitem&c_element_order=5&c_campaign=celulares-e-telefones&c_label=%2Fsplinter%2Fcarouseldynamicitem&c_uid=8559bb5d-299d-11f0-95bc-c71f92d0d878&c_element_id=8559bb5d-299d-11f0-95bc-c71f92d0d878&c_global_position=6,https://http2.mlstatic.com/D_Q_NP_668543-MLA75547177771_042024-P.webp,2025-05-05 07:41:36.225709
Games,"Celular Samsung Galaxy A16, 256gb + 8gb Ram, Câmera De Até 50mp, Tela 6.7 , Nfc, Ip54, Bateria 5000 Mah Cinza",6,1,https://www.mercadolivre.com.br/celular-samsung-galaxy-a16-256gb-8gb-ram-cmera-de-ate-50mp-tela-67-nfc-ip54-bateria-5000-mah-cinza/p/MLB44113907#c_container_id=not_apply&c_id=%2Fsplinter%2Fcarouseldynamicitem&c_element_order=6&c_campaign=celulares-e-telefones&c_label=%2Fsplinter%2Fcarouseldynamicitem&c_uid=8559bb5e-299d-11f0-95bc-c71f92d0d878&c_element_id=8559bb5e-299d-11f0-95bc-c71f92d0d878&c_global_position=6,https://http2.mlstatic.com/D_Q_NP_707091-MLA81044604489_112024-P.webp,2025-05-05 07:41:36.225709
Games,Samsung Galaxy A35 5G Dual SIM 256GB Azul Escuro 8 GB RAM,7,1,https://www.mercadolivre.com.br/samsung-galaxy-a35-5g-dual-sim-256gb-azul-escuro-8-gb-ram/p/MLB34729843#c_container_id=not_apply&c_id=%2Fsplinter%2Fcarouseldynamicitem&c_element_order=7&c_campaign=celulares-e-telefones&c_label=%2Fsplinter%2Fcarouseldynamicitem&c_uid=8559bb5f-299d-11f0-95bc-c71f92d0d878&c_element_id=8559bb5f-299d-11f0-95bc-c71f92d0d878&c_global_position=6,https://http2.mlstatic.com/D_Q_NP_920795-MLU79234491839_092024-P.webp,2025-05-05 07:41:36.225709
Games,Xiaomi Poco C75 Dual Sim 256 Gb 8 Gb Ram Preto,8,839,https://www.mercadolivre.com.br/xiaomi-poco-c75-dual-sim-256-gb-8-gb-ram-preto/p/MLB45804481#c_container_id=not_apply&c_id=%2Fsplinter%2Fcarouseldynamicitem&c_element_order=8&c_campaign=celulares-e-telefones&c_label=%2Fsplinter%2Fcarouseldynamicitem&c_uid=8559bb60-299d-11f0-95bc-c71f92d0d878&c_element_id=8559bb60-299d-11f0-95bc-c71f92d0d878&c_global_position=6,https://http2.mlstatic.com/D_Q_NP_925933-MLA83649026212_042025-P.webp,2025-05-05 07:41:36.225709
Games,Apple iPhone 15 (128 GB) - Azul - Distribuidor Autorizado,9,4,https://www.mercadolivre.com.br/apple-iphone-15-128-gb-azul-distribuidor-autorizado/p/MLB1027172667#c_container_id=not_apply&c_id=%2Fsplinter%2Fcarouseldynamicitem&c_element_order=9&c_campaign=celulares-e-telefones&c_label=%2Fsplinter%2Fcarouseldynamicitem&c_uid=8559bb61-299d-11f0-95bc-c71f92d0d878&c_element_id=8559bb61-299d-11f0-95bc-c71f92d0d878&c_global_position=6,https://http2.mlstatic.com/D_Q_NP_759471-MLA71782897602_092023-P.webp,2025-05-05 07:41:36.225709
Games,Smartphone Motorola Moto G15 - 128gb 12gb (4gb Ram+8gb Ram Boost) E Camera 50mp Com Ai E Night Vision Bateria De 5200 Mah Tela Fhd+ 6.7 Com Superbrilho Nfc Azul Escuro,10,932,https://www.mercadolivre.com.br/smartphone-motorola-moto-g15-128gb-12gb-4gb-ram8gb-ram-boost-e-camera-50mp-com-ai-e-night-vision-bateria-de-5200-mah-tela-fhd-67-com-superbrilho-nfc-azul-escuro/p/MLB46056608#c_container_id=not_apply&c_id=%2Fsplinter%2Fcarouseldynamicitem&c_element_order=10&c_campaign=celulares-e-telefones&c_label=%2Fsplinter%2Fcarouseldynamicitem&c_uid=8559bb62-299d-11f0-95bc-c71f92d0d878&c_element_id=8559bb62-299d-11f0-95bc-c71f92d0d878&c_global_position=6,https://http2.mlstatic.com/D_Q_NP_605261-MLA82424784001_022025-P.webp,2025-05-05 07:41:36.225709
Games,Smartphone Motorola Moto g34 5G - 128GB 8GB (4GB RAM+4GB Ram Boost) AI Camera 50MP NFC - Azul,11,839,https://www.mercadolivre.com.br/smartphone-motorola-moto-g34-5g-128gb-8gb-4gb-ram4gb-ram-boost-ai-camera-50mp-nfc-azul/p/MLB29736240#c_container_id=not_apply&c_id=%2Fsplinter%2Fcarouseldynamicitem&c_element_order=11&c_campaign=celulares-e-telefones&c_label=%2Fsplinter%2Fcarouseldynamicitem&c_uid=8559bb63-299d-11f0-95bc-c71f92d0d878&c_element_id=8559bb63-299d-11f0-95bc-c71f92d0d878&c_global_position=6,https://http2.mlstatic.com/D_Q_NP_959973-MLA80053831640_102024-P.webp,2025-05-05 07:41:36.225709
Games,Câmera Xiaomi Redmi 14c 4G 6.88 256gb 4gb Ram 50mpx - Verde,12,839,https://www.mercadolivre.com.br/cmera-xiaomi-redmi-14c-4g-688-256gb-4gb-ram-50mpx-verde/p/MLB45605578#c_container_id=not_apply&c_id=%2Fsplinter%2Fcarouseldynamicitem&c_element_order=12&c_campaign=celulares-e-telefones&c_label=%2Fsplinter%2Fcarouseldynamicitem&c_uid=8559bb64-299d-11f0-95bc-c71f92d0d878&c_element_id=8559bb64-299d-11f0-95bc-c71f92d0d878&c_global_position=6,https://http2.mlstatic.com/D_Q_NP_911998-MLA84080936633_042025-P.webp,2025-05-05 07:41:36.225709
Games,Fone de ouvido sem fio JBL Tune 520BT Dobrável Preto,13,218,https://www.mercadolivre.com.br/fone-de-ouvido-sem-fio-jbl-tune-520bt-dobravel-preto/p/MLB23997257#c_container_id=not_apply&c_id=%2Fsplinter%2Fcarouseldynamicitem&c_element_order=13&c_campaign=celulares-e-telefones&c_label=%2Fsplinter%2Fcarouseldynamicitem&c_uid=8559bb65-299d-11f0-95bc-c71f92d0d878&c_element_id=8559bb65-299d-11f0-95bc-c71f92d0d878&c_global_position=6,https://http2.mlstatic.com/D_Q_NP_986177-MLU73187129209_122023-P.webp,2025-05-05 07:41:36.225709
Games,Samsung Galaxy A25 5g Dual SIM 256GB Verde claro 8GB RAM,14,1,https://www.mercadolivre.com.br/samsung-galaxy-a25-5g-dual-sim-256gb-verde-claro-8gb-ram/p/MLB32298707#c_container_id=not_apply&c_id=%2Fsplinter%2Fcarouseldynamicitem&c_element_order=14&c_campaign=celulares-e-telefones&c_label=%2Fsplinter%2Fcarouseldynamicitem&c_uid=8559bb66-299d-11f0-95bc-c71f92d0d878&c_element_id=8559bb66-299d-11f0-95bc-c71f92d0d878&c_global_position=6,https://http2.mlstatic.com/D_Q_NP_939302-MLA79456708054_102024-P.webp,2025-05-05 07:41:36.225709
Games,Xiaomi Redmi Note 14 128gb 6gb Ram 108mpx Azul,15,1,https://www.mercadolivre.com.br/xiaomi-redmi-note-14-128gb-6gb-ram-108mpx-azul/p/MLB45818964#c_container_id=not_apply&c_id=%2Fsplinter%2Fcarouseldynamicitem&c_element_order=15&c_campaign=celulares-e-telefones&c_label=%2Fsplinter%2Fcarouseldynamicitem&c_uid=8559bb67-299d-11f0-95bc-c71f92d0d878&c_element_id=8559bb67-299d-11f0-95bc-c71f92d0d878&c_global_position=6,https://http2.mlstatic.com/D_Q_NP_724664-MLA82195739279_012025-P.webp,2025-05-05 07:41:36.225709
Games,Fone De Ouvido Qcy T13 Com 4 Microfones E Bluetooth 5.1 Cor Preto,16,168,https://www.mercadolivre.com.br/fone-de-ouvido-qcy-t13-com-4-microfones-e-bluetooth-51-cor-preto/p/MLB19037261#c_container_id=not_apply&c_id=%2Fsplinter%2Fcarouseldynamicitem&c_element_order=16&c_campaign=celulares-e-telefones&c_label=%2Fsplinter%2Fcarouseldynamicitem&c_uid=8559bb68-299d-11f0-95bc-c71f92d0d878&c_element_id=8559bb68-299d-11f0-95bc-c71f92d0d878&c_global_position=6,https://http2.mlstatic.com/D_Q_NP_630478-MLU75210746968_032024-P.webp,2025-05-05 07:41:36.225709
Games,Apple iPhone 13 (128 GB) - Estelar - Distribuidor Autorizado,17,3,https://www.mercadolivre.com.br/apple-iphone-13-128-gb-estelar-distribuidor-autorizado/p/MLB1018500855#c_container_id=not_apply&c_id=%2Fsplinter%2Fcarouseldynamicitem&c_element_order=17&c_campaign=celulares-e-telefones&c_label=%2Fsplinter%2Fcarouseldynamicitem&c_uid=8559bb69-299d-11f0-95bc-c71f92d0d878&c_element_id=8559bb69-299d-11f0-95bc-c71f92d0d878&c_global_position=6,https://http2.mlstatic.com/D_Q_NP_916682-MLA47782359266_102021-P.webp,2025-05-05 07:41:36.225709
Games,Smartphone Motorola Edge 50 Fusion 5G - 256GB 16GB (8GB RAM+8GB Ram Boost) 50MP Sony AI Camera IP68 NFC - Blue Teal,18,2,https://www.mercadolivre.com.br/smartphone-motorola-edge-50-fusion-5g-256gb-16gb-8gb-ram8gb-ram-boost-50mp-sony-ai-camera-ip68-nfc-blue-teal/p/MLB36687684#c_container_id=not_apply&c_id=%2Fsplinter%2Fcarouseldynamicitem&c_element_order=18&c_campaign=celulares-e-telefones&c_label=%2Fsplinter%2Fcarouseldynamicitem&c_uid=8559bb6a-299d-11f0-95bc-c71f92d0d878&c_element_id=8559bb6a-299d-11f0-95bc-c71f92d0d878&c_global_position=6,https://http2.mlstatic.com/D_Q_NP_938321-MLU78185699400_082024-P.webp,2025-05-05 07:41:36.225709
Games,Samsung Galaxy Fit3 Pulseira Esportiva Branca,19,345,https://www.mercadolivre.com.br/samsung-galaxy-fit3-pulseira-esportiva-branca/p/MLB34062353#c_container_id=not_apply&c_id=%2Fsplinter%2Fcarouseldynamicitem&c_element_order=19&c_campaign=celulares-e-telefones&c_label=%2Fsplinter%2Fcarouseldynamicitem&c_uid=8559bb6b-299d-11f0-95bc-c71f92d0d878&c_element_id=8559bb6b-299d-11f0-95bc-c71f92d0d878&c_global_position=6,https://http2.mlstatic.com/D_Q_NP_619994-MLU74591229718_022024-P.webp,2025-05-05 07:41:36.225709
Games,Smartphone Motorola Moto g75 5G - 256GB 16GB (8GB RAM+8GB Ram Boost) e 50MP Sony Lytia 600 Camera Moto AI Ultrarresistencia militar - Preto,20,1,https://www.mercadolivre.com.br/smartphone-motorola-moto-g75-5g-256gb-16gb-8gb-ram8gb-ram-boost-e-50mp-sony-lytia-600-camera-moto-ai-ultrarresistencia-militar-preto/p/MLB45527247#c_container_id=not_apply&c_id=%2Fsplinter%2Fcarouseldynamicitem&c_element_order=20&c_campaign=celulares-e-telefones&c_label=%2Fsplinter%2Fcarouseldynamicitem&c_uid=8559bb6c-299d-11f0-95bc-c71f92d0d878&c_element_id=8559bb6c-299d-11f0-95bc-c71f92d0d878&c_global_position=6,https://http2.mlstatic.com/D_Q_NP_971010-MLA81981141205_012025-P.webp,2025-05-05 07:41:36.225709
Games,Kit 200 Folhas Papel Fotografico A4 Glossy 180g Masterprint Cor Branco,1,52,https://www.mercadolivre.com.br/kit-200-folhas-papel-fotografico-a4-glossy-180g-masterprint-cor-branco/p/MLB26953616#c_container_id=not_apply&c_id=%2Fsplinter%2Fcarouseldynamicitem&c_element_order=1&c_campaign=informatica&c_label=%2Fsplinter%2Fcarouseldynamicitem&c_uid=8559bb6d-299d-11f0-95bc-c71f92d0d878&c_element_id=8559bb6d-299d-11f0-95bc-c71f92d0d878&c_global_position=7,https://http2.mlstatic.com/D_Q_NP_734547-MLU71658250835_092023-P.webp,2025-05-05 07:41:36.225709
Games,Mouse Sem Fio Recarregável Wireless Optico Led Rgb 2.4ghz Bluetooth Ergonômico Sem Fio Para Pc Desktop Notebook Tablet Smartphone Casenn,2,20,https://www.mercadolivre.com.br/mouse-sem-fio-recarregavel-wireless-optico-led-rgb-24ghz-bluetooth-ergonmico-sem-fio-para-pc-desktop-notebook-tablet-smartphone-casenn/p/MLB47144876#c_container_id=not_apply&c_id=%2Fsplinter%2Fcarouseldynamicitem&c_element_order=2&c_campaign=informatica&c_label=%2Fsplinter%2Fcarouseldynamicitem&c_uid=8559bb6e-299d-11f0-95bc-c71f92d0d878&c_element_id=8559bb6e-299d-11f0-95bc-c71f92d0d878&c_global_position=7,https://http2.mlstatic.com/D_Q_NP_861416-MLA82794299738_032025-P.webp,2025-05-05 07:41:36.225709
Games,Fone De Ouvido Headphone Dapon H02d Bluetooth 5.1 Com Microfone Cor Preto,3,78,https://www.mercadolivre.com.br/fone-de-ouvido-headphone-dapon-h02d-bluetooth-51-com-microfone-cor-preto/p/MLB24117280#c_container_id=not_apply&c_id=%2Fsplinter%2Fcarouseldynamicitem&c_element_order=3&c_campaign=informatica&c_label=%2Fsplinter%2Fcarouseldynamicitem&c_uid=8559bb6f-299d-11f0-95bc-c71f92d0d878&c_element_id=8559bb6f-299d-11f0-95bc-c71f92d0d878&c_global_position=7,https://http2.mlstatic.com/D_Q_NP_932400-MLU77117788070_062024-P.webp,2025-05-05 07:41:36.225709
Games,Impressora multifuncional cor Epson L3250 220V,4,1,https://www.mercadolivre.com.br/impressora-multifuncional-cor-epson-l3250-220v/p/MLB18446929#c_container_id=not_apply&c_id=%2Fsplinter%2Fcarouseldynamicitem&c_element_order=4&c_campaign=informatica&c_label=%2Fsplinter%2Fcarouseldynamicitem&c_uid=8559bb70-299d-11f0-95bc-c71f92d0d878&c_element_id=8559bb70-299d-11f0-95bc-c71f92d0d878&c_global_position=7,https://http2.mlstatic.com/D_Q_NP_984266-MLA48196101433_112021-P.webp,2025-05-05 07:41:36.225709
Games,Fone de ouvido Tune 520bt Branco Dobrável JBL,5,218,https://www.mercadolivre.com.br/fone-de-ouvido-tune-520bt-branco-dobravel-jbl/p/MLB23875643#c_container_id=not_apply&c_id=%2Fsplinter%2Fcarouseldynamicitem&c_element_order=5&c_campaign=informatica&c_label=%2Fsplinter%2Fcarouseldynamicitem&c_uid=8559bb71-299d-11f0-95bc-c71f92d0d878&c_element_id=8559bb71-299d-11f0-95bc-c71f92d0d878&c_global_position=7,https://http2.mlstatic.com/D_Q_NP_763537-MLU73335304666_122023-P.webp,2025-05-05 07:41:36.225709
Games,Cadeira de escritório Pctop Office Fit 1001 9050 ergonômica branca com estofado de mesh y tecido,6,337,https://www.mercadolivre.com.br/cadeira-de-escritorio-pctop-office-fit-1001-9050-ergonmica-branca-com-estofado-de-mesh-y-tecido/p/MLB17811237#c_container_id=not_apply&c_id=%2Fsplinter%2Fcarouseldynamicitem&c_element_order=6&c_campaign=informatica&c_label=%2Fsplinter%2Fcarouseldynamicitem&c_uid=8559bb72-299d-11f0-95bc-c71f92d0d878&c_element_id=8559bb72-299d-11f0-95bc-c71f92d0d878&c_global_position=7,https://http2.mlstatic.com/D_Q_NP_905601-MLA50726432804_072022-P.webp,2025-05-05 07:41:36.225709
Games,Papel A4 Sulfite Premium 75g 500 Folhas Report. Cor Branco - Kit 01 resma,7,25,https://www.mercadolivre.com.br/papel-a4-sulfite-premium-75g-500-folhas-report-cor-branco-kit-01-resma/p/MLB21590318#c_container_id=not_apply&c_id=%2Fsplinter%2Fcarouseldynamicitem&c_element_order=7&c_campaign=informatica&c_label=%2Fsplinter%2Fcarouseldynamicitem&c_uid=8559bb73-299d-11f0-95bc-c71f92d0d878&c_element_id=8559bb73-299d-11f0-95bc-c71f92d0d878&c_global_position=7,https://http2.mlstatic.com/D_Q_NP_952214-MLU75409069809_032024-P.webp,2025-05-05 07:41:36.225709
Games,Filamento Pla Velvet  Preto 1kg - 1.75mm Nacional Voolt,8,119,https://www.mercadolivre.com.br/filamento-pla-velvet-preto-1kg-175mm-nacional-voolt/p/MLB24741975#c_container_id=not_apply&c_id=%2Fsplinter%2Fcarouseldynamicitem&c_element_order=8&c_campaign=informatica&c_label=%2Fsplinter%2Fcarouseldynamicitem&c_uid=8559bb74-299d-11f0-95bc-c71f92d0d878&c_element_id=8559bb74-299d-11f0-95bc-c71f92d0d878&c_global_position=7,https://http2.mlstatic.com/D_Q_NP_700084-MLA80045980309_102024-P.webp,2025-05-05 07:41:36.225709
Games,Fone De Ouvido Kdpan Sem Fio Tws Bluetooth 5.1 Original Kaidi KD-770,9,56,https://www.mercadolivre.com.br/fone-de-ouvido-kdpan-sem-fio-tws-bluetooth-51-original-kaidi-kd-770/p/MLB19725178#c_container_id=not_apply&c_id=%2Fsplinter%2Fcarouseldynamicitem&c_element_order=9&c_campaign=informatica&c_label=%2Fsplinter%2Fcarouseldynamicitem&c_uid=8559bb75-299d-11f0-95bc-c71f92d0d878&c_element_id=8559bb75-299d-11f0-95bc-c71f92d0d878&c_global_position=7,https://http2.mlstatic.com/D_Q_NP_721074-MLU77375783169_072024-P.webp,2025-05-05 07:41:36.225709
Games,Controle joystick sem fio Sony PlayStation 5 DualSense midnight black,10,474,https://www.mercadolivre.com.br/controle-joystick-sem-fio-sony-playstation-5-dualsense-midnight-black/p/MLB18010993#c_container_id=not_apply&c_id=%2Fsplinter%2Fcarouseldynamicitem&c_element_order=10&c_campaign=informatica&c_label=%2Fsplinter%2Fcarouseldynamicitem&c_uid=8559bb76-299d-11f0-95bc-c71f92d0d878&c_element_id=8559bb76-299d-11f0-95bc-c71f92d0d878&c_global_position=7,https://http2.mlstatic.com/D_Q_NP_729596-MLA79693497087_102024-P.webp,2025-05-05 07:41:36.225709
Games,Impressora multifuncional cor HP Multifuncional DeskJet Ink Advantage 2874 127/220V,11,449,https://www.mercadolivre.com.br/impressora-multifuncional-cor-hp-multifuncional-deskjet-ink-advantage-2874-127220v/p/MLB34923702#c_container_id=not_apply&c_id=%2Fsplinter%2Fcarouseldynamicitem&c_element_order=11&c_campaign=informatica&c_label=%2Fsplinter%2Fcarouseldynamicitem&c_uid=8559bb77-299d-11f0-95bc-c71f92d0d878&c_element_id=8559bb77-299d-11f0-95bc-c71f92d0d878&c_global_position=7,https://http2.mlstatic.com/D_Q_NP_829603-MLU75230591366_032024-P.webp,2025-05-05 07:41:36.225709
Games,"Notebook Samsung Galaxy Book4 Intel® U300 (1.20 Ghz, até 4.4GHz, 8 MB L3 Cache), Windows 11 Home, 8GB, 256GB SSD, UHD Graphics, 15.6'' Full HD LED, 1.55kg",12,2,https://www.mercadolivre.com.br/notebook-samsung-galaxy-book4-intel-u300-120-ghz-ate-44ghz-8-mb-l3-cache-windows-11-home-8gb-256gb-ssd-uhd-graphics-156-full-hd-led-155kg/p/MLB40347107#c_container_id=not_apply&c_id=%2Fsplinter%2Fcarouseldynamicitem&c_element_order=12&c_campaign=informatica&c_label=%2Fsplinter%2Fcarouseldynamicitem&c_uid=8559bb78-299d-11f0-95bc-c71f92d0d878&c_element_id=8559bb78-299d-11f0-95bc-c71f92d0d878&c_global_position=7,https://http2.mlstatic.com/D_Q_NP_876091-MLU78776215826_092024-P.webp,2025-05-05 07:41:36.225709
Games,Mouse sem fio Logitech M170 branco,13,99,https://www.mercadolivre.com.br/mouse-sem-fio-logitech-m170-branco/p/MLB25734684#c_container_id=not_apply&c_id=%2Fsplinter%2Fcarouseldynamicitem&c_element_order=13&c_campaign=informatica&c_label=%2Fsplinter%2Fcarouseldynamicitem&c_uid=8559bb79-299d-11f0-95bc-c71f92d0d878&c_element_id=8559bb79-299d-11f0-95bc-c71f92d0d878&c_global_position=7,https://http2.mlstatic.com/D_Q_NP_969119-MLU70850261145_082023-P.webp,2025-05-05 07:41:36.225709
